STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR;LUFTTEMPERATUR_MINIMUM;WINDSTAERKE;BEDECKUNGSGRAD; SONNENSCHEINDAUER; NIEDERSCHLAGSHOEHE; max(LUFTTEMPERATUR_MAXIMUM);min(LUFTTEMPERATUR_MINIMUM);max(WINDSPITZE_MAXIMUM); max(NIEDERSCHLAGSHOEHE);eor
  1691;20071201;20071231;  10;   1;    4.1;   2.3;    0.3;    2.50;  6.40;  33.9;    35.1;  12.5;  -7.70;  22.1;    9.3;eor
  1691;20080101;20080131;  10;   1;    6.8;   4.8;    2.2;    2.90;  6.32;  54.6;    58.5;  12.0;  -3.70;  18.3;   14.7;eor
  1691;20080201;20080229;  10;   1;    7.7;   3.9;    0.1;    2.30;  5.36; 101.4;    38.9;  13.0;  -6.50;  16.8;   24.6;eor
  1691;20080301;20080331;  10;   1;    8.5;   4.8;    1.4;    3.10;  6.16;  89.5;    55.9;  18.9;  -4.50;  26.5;    7.0;eor
  1691;20080401;20080430;  10;   1;   12.3;   7.8;    2.9;    2.20;  6.08; 116.5;    49.8;  21.6;  -2.50;  16.6;    8.7;eor
  1691;20080501;20080531;  10;   1;   20.4;  13.9;    6.7;    1.90;  4.56; 228.4;    10.4;  29.9;   1.60;  12.4;    3.7;eor
  1691;20080601;20080630;  10;   1;   22.5;  16.5;    9.8;    2.10;  4.40; 257.3;    90.1;  28.6;   3.80;  22.1;   28.2;eor
  1691;20080701;20080731;  10;   1;   24.2;  17.9;   11.5;    2.10;  4.96; 213.8;    71.4;  32.5;   6.90;  16.8;   18.8;eor
  1691;20080801;20080831;  10;   1;   23.2;  17.9;   12.6;    2.50;  5.44; 164.6;    47.9;  33.2;   6.40;  17.7;   10.9;eor
  1691;20080901;20080930;  10;   1;   17.6;  12.8;    7.6;    2.10;  5.60; 120.1;    50.2;  25.3;  -0.20;  14.8;   13.9;eor
  1691;20081001;20081031;  10;   1;   13.5;   9.5;    5.4;    2.20;  5.84;  90.5;    46.9;  20.3;   0.60;  18.0;    9.1;eor
  1691;20081101;20081130;  10;   1;    8.1;   5.6;    2.2;    2.30;  6.88;  33.1;    32.9;  15.6;  -6.80;  19.1;   12.4;eor
  1691;20081201;20081231;  10;   1;    3.7;   1.6;   -0.7;    2.20;  6.24;  43.8;    22.2;   9.4; -10.50;  14.7;    7.0;eor
  1691;20090101;20090131;  10;   1;    0.7;  -2.7;   -7.2;    1.90;  5.44;  69.1;    14.5;   7.7; -24.10;  15.1;    7.0;eor
  1691;20090201;20090228;  10;   1;    3.9;   1.3;   -1.7;    2.40;  6.80;  39.6;    51.5;   9.0;  -9.30;  14.8;    7.7;eor
  1691;20090301;20090331;  10;   1;    8.4;   4.7;    0.7;    2.50;  6.24;  77.5;    49.8;  13.6;  -4.40;  19.5;    7.9;eor
  1691;20090401;20090430;  10;   1;   17.9;  11.6;    4.3;    2.00;  3.60; 219.9;    34.8;  23.0;  -2.30;  13.4;   17.7;eor
  1691;20090501;20090531;  10;   1;   19.1;  13.5;    6.9;    2.30;  -999; 205.9;    64.6;  26.1;   1.40;  17.0;   20.0;eor
  1691;20090601;20090630;  10;   1;   19.9;  14.5;    8.1;    2.20;  5.60; 160.8;    48.3;  28.6;   0.90;  16.0;   13.0;eor
  1691;20090701;20090731;  10;   1;   23.7;  18.0;   12.0;    2.10;  5.60; 193.6;    70.1;  29.9;   8.10;  18.2;    9.3;eor
  1691;20090801;20090831;  10;   1;   25.2;  18.4;   11.1;    1.90;  3.76; 239.0;    52.6;  34.9;   6.40;  14.7;   13.1;eor
  1691;20090901;20090930;  10;   1;   19.8;  14.5;    9.2;    2.00;  4.96; 138.4;    55.9;  30.6;   3.90;  19.8;   23.2;eor
  1691;20091001;20091031;  10;   1;   12.0;   8.2;    3.9;    2.30;  6.00;  72.7;    61.0;  21.9;  -2.30;  17.8;   17.7;eor
  1691;20091101;20091130;  10;   1;   10.7;   8.3;    5.6;    2.80;  6.64;  41.2;    71.5;  15.4;   0.50;  19.1;   18.6;eor
  1691;20091201;20091231;  10;   1;    3.1;   0.7;   -2.3;    2.50;  6.48;  42.1;    65.7;  10.2; -17.50;  16.0;   14.1;eor
  1691;20100101;20100131;  10;   1;   -1.6;  -3.6;   -6.7;    2.30;  7.28;  17.3;    30.1;   4.0; -18.40;  13.0;    5.1;eor
  1691;20100201;20100228;  10;   1;    2.9;  -0.1;   -3.9;    2.60;  6.88;  34.7;    35.5;  12.8; -15.40;  29.0;   12.5;eor
  1691;20100301;20100331;  10;   1;    9.2;   4.7;    0.1;    2.60;  5.52; 121.2;    50.8;  21.6; -14.40;  24.9;   10.5;eor
  1691;20100401;20100430;  10;   1;   14.9;   8.9;    2.5;    2.30;  4.56; 197.3;    16.9;  24.1;  -2.90;  17.9;    3.3;eor
  1691;20100501;20100531;  10;   1;   14.5;  10.5;    6.2;    2.20;  6.56; 113.9;    95.3;  23.7;  -1.10;  18.0;   18.0;eor
  1691;20100601;20100630;  10;   1;   22.4;  16.0;    9.0;    2.10;  4.08; 291.6;    41.2;  28.9;   3.40;  15.1;   23.8;eor
  1691;20100701;20100731;  10;   1;   26.5;  19.9;   12.7;    1.90;  4.16; 273.9;   101.2;  34.2;   5.70;  19.7;   47.2;eor
  1691;20100801;20100831;  10;   1;   21.9;  16.8;   12.0;    2.30;  6.08; 123.8;   103.3;  29.9;   7.80;  15.5;   17.5;eor
  1691;20100901;20100930;  10;   1;   17.1;  12.7;    8.1;    2.20;  5.92;  99.5;    61.0;  23.3;   3.00;  13.2;   32.9;eor
  1691;20101001;20101031;  10;   1;   12.9;   8.5;    4.3;    2.40;  5.44; 116.6;    19.7;  21.1;  -0.70;  15.9;    6.3;eor
  1691;20101101;20101130;  10;   1;    7.6;   5.3;    2.9;    2.70;  7.36;  21.4;   101.0;  17.6;  -7.30;  25.0;   36.9;eor
  1691;20101201;20101231;  10;   1;   -1.4;  -4.0;   -8.1;    2.20;  7.20;  13.6;    47.6;   5.5; -17.20;  18.6;    5.9;eor
  1691;20110101;20110131;   3;   1;    4.1;   2.0;   -0.4;    2.50;  6.88;  34.0;    43.5;  12.0;  -9.30;  15.5;    7.9;eor
  1691;20110201;20110228;   3;   1;    4.7;   1.6;   -1.2;    2.80;  6.08;  75.4;    17.5;  10.9; -10.50;  16.2;    2.9;eor
  1691;20110301;20110331;   3;   1;   10.6;   4.9;   -0.6;    2.10;  4.00; 187.4;     7.9;  17.8;  -5.60;  15.4;    1.8;eor
  1691;20110401;20110430;   3;   1;   18.1;  11.4;    3.6;    2.30;  3.68; 239.8;    33.2;  23.4;  -3.10;  20.1;   13.4;eor
  1691;20110501;20110531;   3;   1;   20.2;  13.2;    5.1;    2.30;  4.24; 266.5;    20.1;  28.3;  -3.10;  17.1;    5.1;eor
  1691;20110601;20110630;   3;   1;   22.6;  16.2;    9.5;    2.30;  5.12; 213.0;    84.8;  30.1;   4.20;  18.5;   24.1;eor
  1691;20110701;20110731;   3;   1;   21.5;  16.2;   11.0;    2.50;  6.24; 133.9;    33.2;  28.3;   6.30;  16.8;    7.8;eor
  1691;20110801;20110831;   3;   1;   23.7;  18.2;   12.8;    2.50;  5.76; 153.0;    66.9;  32.9;   8.10;  18.8;   18.7;eor
  1691;20110901;20110930;   3;   1;   21.3;  15.3;    9.4;    2.10;  4.48; 181.9;    42.3;  28.8;   3.70;  18.7;   15.1;eor
  1691;20111001;20111031;   3;   1;   15.0;   9.6;    4.4;    2.30;  4.24; 148.8;    41.4;  27.0;  -2.30;  17.8;   13.7;eor
  1691;20111101;20111130;   3;   1;    9.1;   4.4;    0.5;    2.10;  5.28;  96.7;     0.5;  16.9;  -5.00;  17.2;    0.4;eor
  1691;20111201;20111231;   3;   1;    6.9;   4.7;    2.6;    3.20;  6.88;  15.0;    57.5;  12.3;  -1.10;  23.1;    9.1;eor
  1691;20120101;20120131;   3;   1;    5.2;   2.8;    0.4;    2.90;  6.40;  52.5;    82.3;  13.6;  -8.50;  23.4;   12.2;eor
  1691;20120201;20120229;   3;   1;    1.6;  -1.8;   -5.9;    2.20;  5.52;  76.7;    11.5;  11.3; -19.50;  18.3;    3.7;eor
  1691;20120301;20120331;   3;   1;   12.7;   7.6;    2.4;    2.40;  4.88; 157.5;     6.8;  20.8;  -2.20;  18.1;    3.4;eor
  1691;20120401;20120430;   3;   1;   13.7;   8.6;    3.4;    2.60;  5.84; 130.0;    25.7;  29.1;  -3.40;  15.8;    7.4;eor
  1691;20120501;20120531;   3;   1;   19.9;  14.2;    7.5;    2.20;  4.80; 221.5;    88.3;  28.3;  -0.80;  14.8;   31.6;eor
  1691;20120601;20120630;   3;   1;   19.8;  14.8;    9.6;    2.30;  6.16; 122.7;    79.7;  29.3;   4.00;  19.3;   21.9;eor
  1691;20120701;20120731;   3;   1;   22.7;  16.9;   11.2;    2.20;  5.28; 176.4;    95.8;  32.3;   6.90;  20.4;   16.5;eor
  1691;20120801;20120831;   3;   1;   24.8;  18.4;   11.6;    2.20;  4.72; 225.3;    78.8;  35.2;   6.20;  19.7;   25.7;eor
  1691;20120901;20120930;   3;   1;   19.3;  13.7;    8.0;    2.10;  4.80; 159.9;    25.0;  28.9;   2.60;  18.6;   13.9;eor
  1691;20121001;20121031;   3;   1;   13.5;   8.8;    4.3;    2.30;  5.28; 110.4;    32.1;  23.4;  -5.30;  23.2;    9.4;eor
  1691;20121101;20121130;   3;   1;    8.2;   5.7;    2.7;    2.50;  6.32;  41.7;    29.2;  13.8;  -2.70;  17.9;    5.7;eor
  1691;20121201;20121231;   3;   1;    4.9;   2.6;    0.1;    2.70;  7.04;  25.2;    68.7;  12.4; -10.30;  18.2;   12.7;eor
  1691;20130101;20130131;   3;   1;    2.5;   0.6;   -2.3;    2.60;  7.20;  20.8;    40.3;  13.0; -13.20;  25.2;   10.9;eor
  1691;20130201;20130228;   3;   1;    2.0;   0.1;   -1.7;    2.40;  7.04;  34.8;    32.9;   8.8;  -5.90;  19.4;    7.3;eor
  1691;20130301;20130331;   3;   1;    3.4;  -0.3;   -4.0;    2.50;  6.08; 117.7;    19.5;  16.5; -11.10;  16.4;    5.7;eor
  1691;20130401;20130430;   3;   1;   13.3;   8.3;    2.9;    2.40;  5.92; 129.5;    36.7;  25.5;  -6.60;  15.7;   13.1;eor
  1691;20130501;20130531;   3;   1;   16.2;  11.7;    6.5;    2.10;  6.32; 110.9;   148.7;  22.6;   0.30;  14.0;   28.9;eor
  1691;20130601;20130630;   3;   1;   21.1;  15.4;    8.9;    2.40;  5.20; 200.6;    18.3;  32.3;   2.60;  14.8;    6.4;eor
  1691;20130701;20130731;   3;   1;   26.1;  18.6;   10.9;    2.00;  3.92; 258.3;    62.4;  33.7;   5.90;  15.3;   25.6;eor
  1691;20130801;20130831;   3;   1;   24.7;  18.1;   11.0;    2.10;  4.88; 201.3;    47.4;  34.5;   6.40;  14.7;   13.8;eor
  1691;20130901;20130930;   3;   1;   18.0;  13.7;    9.2;    2.40;  5.52; 105.4;    60.8;  30.1;  -0.30;  14.8;   15.8;eor
  1691;20131001;20131031;   3;   1;   14.5;  10.9;    6.7;    2.40;  5.76;  95.2;    80.3;  21.9;  -0.30;  24.3;   24.8;eor
  1691;20131101;20131130;   3;   1;    7.4;   4.7;    1.7;    2.20;  6.64;  30.5;    64.7;  15.3;  -6.10;  17.1;   19.1;eor
  1691;20131201;20131231;   3;   1;    7.2;   4.6;    1.9;    2.70;  6.40;  46.7;    29.8;  14.2;  -3.20;  22.2;    9.8;eor
  1691;20140101;20140131;   3;   1;    5.1;   2.8;    0.1;    2.70;  6.48;  49.4;    25.8;  11.8;  -6.90;  20.7;    6.1;eor
  1691;20140201;20140228;   3;   1;    8.7;   5.2;    1.3;    2.90;  5.68;  85.2;    20.4;  13.2;  -3.40;  23.4;    6.2;eor
  1691;20140301;20140331;   3;   1;   13.5;   7.0;    1.2;    2.20;  4.40; 163.5;     9.0;  20.2;  -2.90;  20.6;    2.0;eor
  1691;20140401;20140430;   3;   1;   17.5;  11.4;    5.5;    2.20;  5.52; 140.5;    22.9;  22.9;  -2.10;  20.6;    5.0;eor
  1691;20140501;20140531;   3;   1;   17.8;  12.7;    7.2;    2.30;  5.52; 191.6;   103.6;  28.5;  -0.40;  20.2;   16.8;eor
  1691;20140601;20140630;   3;   1;   21.1;  15.2;    8.3;    2.10;  4.96; 192.3;    73.8;  32.0;   4.90;  23.4;   34.0;eor
  1691;20140701;20140731;   3;   1;   25.1;  19.1;   13.2;    2.00;  4.96; 220.8;   105.5;  31.2;   5.00;  15.3;   21.8;eor
  1691;20140801;20140831;   3;   1;   21.5;  15.9;   10.3;    2.30;  5.68; 149.2;    98.4;  27.3;   5.10;  20.1;   19.5;eor
  1691;20140901;20140930;   3;   1;   19.8;  15.0;   10.2;    1.90;  5.84;  93.9;    47.4;  26.0;   5.00;  16.8;   10.0;eor
  1691;20141001;20141031;   3;   1;   16.5;  12.2;    8.4;    2.20;  5.68; 109.6;    49.6;  21.9;   3.00;  18.9;    7.6;eor
  1691;20141101;20141130;   3;   1;    9.6;   7.1;    4.5;    2.40;  6.40;  56.3;    11.3;  18.7;  -1.20;  14.3;    6.8;eor
  1691;20141201;20141231;   3;   1;    5.0;   3.2;    0.9;    2.80;  7.04;  17.4;    41.5;  12.7;  -7.80;  20.3;    4.8;eor

